AcquireX Precursor Intensities,DDA Precursor Intensities,Log Ax,Log DDA
1905337.88,3646692.75,6.28,6.56
1693091.38,51842684.00,6.23,7.71
1475467.00,5681496.50,6.17,6.75
18319356.00,5320595.00,7.26,6.73
1984411.25,4440189.50,6.30,6.65
1462067.25,4316537.00,6.16,6.64
1115769.25,39898376.00,6.05,7.60
856025.88,13121618.00,5.93,7.12
2922741.25,11209675.00,6.47,7.05
1820308.88,10211097.00,6.26,7.01
966456.44,4866047.50,5.99,6.69
759961.63,49529540.00,5.88,7.69
1125910.13,8518721.00,6.05,6.93
2022906.00,5961960.50,6.31,6.78
1837397.88,3719511.75,6.26,6.57
1254168.75,4169678.25,6.10,6.62
1244837.00,35325180.00,6.10,7.55
1136325.00,29238750.00,6.06,7.47
2655282.25,6329040.50,6.42,6.80
1536602.25,3686903.50,6.19,6.57
1193716.38,3568866.50,6.08,6.55
1041587.50,37692060.00,6.02,7.58
941251.56,13453076.00,5.97,7.13
1673293.75,9998107.00,6.22,7.00
1420617.38,5342255.00,6.15,6.73
1174274.00,3518381.25,6.07,6.55
1631611.25,14904961.00,6.21,7.17
665013.44,11671323.00,5.82,7.07
7334435.50,6863250.00,6.87,6.84
1065079.13,5752694.00,6.03,6.76
741181.56,4671292.00,5.87,6.67
628969.63,100294984.00,5.80,8.00
814681.69,9090442.00,5.91,6.96
3588472.75,8953299.00,6.55,6.95
2268096.25,3826427.50,6.36,6.58
883455.06,3792984.50,5.95,6.58
653701.38,18033968.00,5.82,7.26
952253.19,16360559.00,5.98,7.21
3446072.50,8012306.50,6.54,6.90
2193301.00,6877867.50,6.34,6.84
1904242.50,4545640.00,6.28,6.66
631557.75,16716674.00,5.80,7.22
922954.19,13861228.00,5.97,7.14
105382536.00,13356571.00,8.02,7.13
1413593.00,4436268.00,6.15,6.65
824671.50,3614427.00,5.92,6.56
736027.75,53527272.00,5.87,7.73
701807.38,15401031.00,5.85,7.19
9981846.00,7922511.50,7.00,6.90
1257440.75,4766462.50,6.10,6.68
928645.06,4700936.00,5.97,6.67
1200488.38,38798104.00,6.08,7.59
749474.56,8027402.50,5.87,6.90
2031608.50,6714795.50,6.31,6.83
1364845.50,4978635.50,6.14,6.70
988342.31,3972958.25,5.99,6.60
675768.44,49921528.00,5.83,7.70
740584.25,14548843.00,5.87,7.16
8808318.00,11972051.00,6.94,7.08
1016126.13,9845937.00,6.01,6.99
920112.81,5560198.50,5.96,6.75
2144127.75,40540268.00,6.33,7.61
602036.44,8302773.00,5.78,6.92
1412674.38,6051645.00,6.15,6.78
847124.06,4076142.50,5.93,6.61
689174.81,5297558.00,5.84,6.72
476081.22,40537896.00,5.68,7.61
507520.81,21209408.00,5.71,7.33
537083.94,7276266.50,5.73,6.86
477999.41,4693522.50,5.68,6.67
428738.50,5211375.50,5.63,6.72
521070.88,18010438.00,5.72,7.26
514993.72,11122059.00,5.71,7.05
3454621.00,9790714.00,6.54,6.99
452004.16,5355073.00,5.66,6.73
12190890.00,4794163.50,7.09,6.68
202784.14,83623296.00,5.31,7.92
8494388.00,17784044.00,6.93,7.25
2425781.75,6530517.50,6.38,6.81
924062.69,5036720.00,5.97,6.70
4587196.50,4130112.50,6.66,6.62
330220.66,20086284.00,5.52,7.30
490169.41,8115206.50,5.69,6.91
2933774.75,7192659.00,6.47,6.86
1149608.25,3327665.75,6.06,6.52
884462.31,3687377.75,5.95,6.57
742191.25,17021100.00,5.87,7.23
577385.63,15191150.00,5.76,7.18
585786.56,8596977.00,5.77,6.93
539179.88,6802046.00,5.73,6.83
449984.47,3653192.25,5.65,6.56
395897.25,62671684.00,5.60,7.80
352835.69,15184718.00,5.55,7.18
2234851.00,13915561.00,6.35,7.14
2431649.50,3842155.75,6.39,6.58
2185550.25,3715591.75,6.34,6.57
1518837.25,29757330.00,6.18,7.47
1204968.00,14230340.00,6.08,7.15
528619.31,5792510.00,5.72,6.76
1203285.50,3194769.50,6.08,6.50
783408.50,3927221.75,5.89,6.59
749663.56,49569376.00,5.87,7.70
634598.31,6518847.00,5.80,6.81
1125575.00,6395667.50,6.05,6.81
576071.81,4603466.00,5.76,6.66
536870.69,3712103.75,5.73,6.57
572441.31,36489672.00,5.76,7.56
553966.13,13237301.00,5.74,7.12
22853176.00,10151913.00,7.36,7.01
370352.50,6903320.50,5.57,6.84
342918.75,6426289.00,5.54,6.81
412485.31,34032076.00,5.62,7.53
365717.84,22612382.00,5.56,7.35
309169.81,6933655.00,5.49,6.84
484053.44,5055148.50,5.68,6.70
1967311.88,4069488.00,6.29,6.61
136173.58,20282004.00,5.13,7.31
281911.72,18491944.00,5.45,7.27
493685.66,6781591.50,5.69,6.83
267535.22,5344821.50,5.43,6.73
1231519.75,3902497.25,6.09,6.59
580057.06,64103900.00,5.76,7.81
418483.16,11401574.00,5.62,7.06
199403.02,9891825.00,5.30,7.00
322584.09,4786880.50,5.51,6.68
512318.16,4128389.00,5.71,6.62
1427813.25,25912868.00,6.15,7.41
398680.03,15927633.00,5.60,7.20
405468.84,8836012.00,5.61,6.95
320603.22,7288800.00,5.51,6.86
673508.25,4401864.00,5.83,6.64
274363.28,18565120.00,5.44,7.27
366391.72,8759071.00,5.56,6.94
254002.98,8370075.50,5.40,6.92
539328.19,3213673.50,5.73,6.51
666259.69,3900780.00,5.82,6.59
544641.88,58567364.00,5.74,7.77
314836.38,23550476.00,5.50,7.37
216356.30,6999023.50,5.34,6.85
294433.81,5867569.00,5.47,6.77
387839.16,3113680.00,5.59,6.49
303833.44,14116761.00,5.48,7.15
515999.50,13583070.00,5.71,7.13
335190.75,13289143.00,5.53,7.12
280193.19,3534232.50,5.45,6.55
751678.19,3404035.00,5.88,6.53
490509.88,40188500.00,5.69,7.60
508696.94,14339849.00,5.71,7.16
586538.13,5926261.00,5.77,6.77
610791.63,3697179.75,5.79,6.57
242373.78,3928758.50,5.38,6.59
278549.72,32818022.00,5.44,7.52
305115.44,7553547.50,5.48,6.88
1006006.00,6331917.50,6.00,6.80
431672.75,4236731.50,5.64,6.63
556696.13,3413185.50,5.75,6.53
467811.94,37995756.00,5.67,7.58
258550.27,14428219.00,5.41,7.16
240834.72,11125423.00,5.38,7.05
231010.83,5889148.00,5.36,6.77
535148.38,6305577.00,5.73,6.80
335579.31,52536668.00,5.53,7.72
291983.88,23255324.00,5.47,7.37
194632.61,8398180.00,5.29,6.92
1001718.44,3429229.00,6.00,6.54
495562.69,4448722.50,5.70,6.65
499395.50,50143360.00,5.70,7.70
635594.75,16888814.00,5.80,7.23
381003.81,6273129.50,5.58,6.80
582038.19,5622867.50,5.76,6.75
400042.38,3679491.50,5.60,6.57
411931.88,21505598.00,5.61,7.33
1179734.88,8200823.50,6.07,6.91
494242.22,5697074.00,5.69,6.76
384648.00,3911862.50,5.59,6.59
805995.56,3767218.25,5.91,6.58
227834.53,16313465.00,5.36,7.21
323684.00,13820371.00,5.51,7.14
451155.97,5829200.00,5.65,6.77
371552.16,3098493.00,5.57,6.49
424962.47,3853724.25,5.63,6.59
284426.59,60981792.00,5.45,7.79
686171.38,9740673.00,5.84,6.99
261817.75,8750146.00,5.42,6.94
250251.47,3753468.00,5.40,6.57
403711.94,4211386.00,5.61,6.62
396986.47,31918488.00,5.60,7.50
1023885.88,8032679.00,6.01,6.90
327014.66,6433151.50,5.51,6.81
105627.31,5367414.00,5.02,6.73
235025.70,3797749.25,5.37,6.58
280492.13,37194036.00,5.45,7.57
503783.38,12191206.00,5.70,7.09
451335.72,11542075.00,5.65,7.06
296758.56,3042931.25,5.47,6.48
406029.34,3211239.25,5.61,6.51
331373.69,27969768.00,5.52,7.45
504193.59,15134058.00,5.70,7.18
387603.47,7353707.50,5.59,6.87
420988.81,5163691.00,5.62,6.71
421067.03,4082775.25,5.62,6.61
343311.19,39548976.00,5.54,7.60
1287513.13,7519722.50,6.11,6.88
645220.94,5986613.00,5.81,6.78
491862.22,2797963.25,5.69,6.45
345776.41,3297316.50,5.54,6.52
1055449.13,52447816.00,6.02,7.72
559709.38,11303663.00,5.75,7.05
491534.81,8025588.00,5.69,6.90
356027.06,5370848.00,5.55,6.73
223177.03,4702345.50,5.35,6.67
580979.38,48814868.00,5.76,7.69
338224.59,7079592.50,5.53,6.85
200934.30,6856857.00,5.30,6.84
314005.34,2444887.50,5.50,6.39
475171.59,3270029.50,5.68,6.51
383456.63,15490162.00,5.58,7.19
310916.53,12765644.00,5.49,7.11
754867.69,4206363.00,5.88,6.62
424020.47,3900935.50,5.63,6.59
361052.09,3648870.50,5.56,6.56
148441.42,14765320.00,5.17,7.17
482554.84,7131614.00,5.68,6.85
380361.41,4800258.00,5.58,6.68
491355.88,4109048.75,5.69,6.61
334512.50,3385943.00,5.52,6.53
209242.89,41403008.00,5.32,7.62
286953.16,7660886.50,5.46,6.88
486731.06,4275351.00,5.69,6.63
411048.16,3329637.75,5.61,6.52
500443.00,2571940.50,5.70,6.41
308526.91,39448124.00,5.49,7.60
307255.97,7177709.50,5.49,6.86
503478.72,3696594.00,5.70,6.57
382073.69,2942540.50,5.58,6.47
322263.53,2740658.25,5.51,6.44
287281.72,35748564.00,5.46,7.55
1354085.13,6824620.50,6.13,6.83
750006.75,4482012.00,5.88,6.65
312148.38,2373805.75,5.49,6.38
502072.34,3054899.00,5.70,6.48
1126403.75,15846090.00,6.05,7.20
551772.88,7952021.00,5.74,6.90
390049.19,7801847.00,5.59,6.89
478978.34,2619434.50,5.68,6.42
386597.28,2630085.00,5.59,6.42
274120.88,11929497.00,5.44,7.08
390492.06,7185195.50,5.59,6.86
729930.69,6348766.00,5.86,6.80
613931.81,5838131.50,5.79,6.77
321534.63,3499054.00,5.51,6.54
740781.25,28313492.00,5.87,7.45
430715.75,3404192.00,5.63,6.53
348019.34,3362003.50,5.54,6.53
264484.56,2516909.50,5.42,6.40
581808.25,2893707.25,5.76,6.46
338284.13,30008900.00,5.53,7.48
314858.28,5149442.50,5.50,6.71
239156.66,3975170.00,5.38,6.60
480963.03,2802376.00,5.68,6.45
255335.19,2413060.00,5.41,6.38
471861.91,5918529.50,5.67,6.77
348749.19,2173200.75,5.54,6.34
341102.97,2100195.50,5.53,6.32
266786.69,2047146.88,5.43,6.31
486257.75,2062660.50,5.69,6.31
411366.28,4638791.00,5.61,6.67
436574.69,4553489.00,5.64,6.66
279935.16,4230681.00,5.45,6.63
382544.81,1834292.00,5.58,6.26
386066.22,1937830.75,5.59,6.29
305196.59,14704105.00,5.48,7.17
562381.81,2628131.25,5.75,6.42
335508.63,2408579.75,5.53,6.38
318170.19,1683918.00,5.50,6.23
1235379.13,1486086.25,6.09,6.17
730711.50,30907268.00,5.86,7.49
525132.06,1823464.38,5.72,6.26
312616.31,1354313.50,5.50,6.13
275120.44,1341293.00,5.44,6.13
1201087.13,1609009.00,6.08,6.21
610595.13,10291129.00,5.79,7.01
590248.06,1512475.13,5.77,6.18
346486.44,1312305.75,5.54,6.12
480896.69,946405.94,5.68,5.98
668297.88,1082363.38,5.82,6.03
480877.97,2864078.75,5.68,6.46
427404.34,2185186.50,5.63,6.34
235337.23,2027412.63,5.37,6.31
376875.22,1193254.88,5.58,6.08
844751.25,915667.25,5.93,5.96
636311.13,4426672.00,5.80,6.65
452252.19,953847.44,5.66,5.98
319665.19,789464.31,5.50,5.90
354114.56,764115.81,5.55,5.88
703812.88,840124.69,5.85,5.92
495436.38,3768183.75,5.69,6.58
330089.63,1095175.88,5.52,6.04
304926.88,812182.75,5.48,5.91
596352.13,706813.25,5.78,5.85
456135.50,682381.00,5.66,5.83
425925.53,2687921.25,5.63,6.43
245063.92,778922.44,5.39,5.89
303566.41,632793.38,5.48,5.80
599860.69,591763.94,5.78,5.77
346895.66,480246.31,5.54,5.68
235791.27,1640269.63,5.37,6.21
442664.44,1458843.75,5.65,6.16
429405.34,1045391.63,5.63,6.02
450072.25,420022.34,5.65,5.62
561062.00,471351.63,5.75,5.67
305535.75,1956047.13,5.49,6.29
320962.69,1608607.00,5.51,6.21
479645.13,1214797.00,5.68,6.08
294325.41,456403.50,5.47,5.66
1142505.00,660125.00,6.06,5.82
320835.03,385954.34,5.51,5.59
209548.31,366302.56,5.32,5.56
304890.84,355053.34,5.48,5.55
1354844.13,313490.69,6.13,5.50
994842.19,2936118.00,6.00,6.47
511306.63,1519540.25,5.71,6.18
295646.50,341760.19,5.47,5.53
617231.19,340431.75,5.79,5.53
441223.06,1850363.00,5.64,6.27
742198.50,1223213.13,5.87,6.09
372699.66,767558.13,5.57,5.89
299622.81,1344205.63,5.48,6.13
657564.88,1125449.75,5.82,6.05
604948.75,825078.81,5.78,5.92
444366.41,488237.19,5.65,5.69
346245.19,741434.75,5.54,5.87
394659.28,789223.31,5.60,5.90
724609.00,559229.00,5.86,5.75
431397.16,523156.47,5.63,5.72
380177.38,508048.19,5.58,5.71
902217.38,872937.50,5.96,5.94
405692.09,1368875.75,5.61,6.14
960457.31,713677.31,5.98,5.85
284409.34,567515.13,5.45,5.75
264062.09,319506.97,5.42,5.50
766759.31,2756601.00,5.88,6.44
383104.19,1713950.00,5.58,6.23
358486.03,495606.03,5.55,5.70
275018.56,465306.69,5.44,5.67
362202.72,377848.75,5.56,5.58
739410.69,303490.81,5.87,5.48
421955.13,290518.19,5.63,5.46
353013.34,510414.28,5.55,5.71
261856.53,413850.22,5.42,5.62
374381.22,412217.25,5.57,5.62
492348.88,345418.28,5.69,5.54
393639.47,307065.22,5.60,5.49
379610.84,2733798.00,5.58,6.44
407989.75,1426065.88,5.61,6.15
656046.25,641223.25,5.82,5.81
419184.22,262841.47,5.62,5.42
341589.00,1761353.38,5.53,6.25
330982.09,1680719.63,5.52,6.23
819787.69,1408487.50,5.91,6.15
363346.63,1018396.94,5.56,6.01
221359.78,583797.38,5.35,5.77
678256.25,482362.28,5.83,5.68
421404.00,1092076.63,5.62,6.04
1244432.88,713863.75,6.09,5.85
1017642.81,313231.53,6.01,5.50
359425.28,287570.44,5.56,5.46
408051.31,304085.34,5.61,5.48
361550.13,517080.28,5.56,5.71
530156.75,554022.19,5.72,5.74
497180.44,517919.50,5.70,5.71
578112.50,549259.56,5.76,5.74
305596.31,1841907.63,5.49,6.27
334011.91,783025.38,5.52,5.89
606580.63,310393.81,5.78,5.49
503641.81,5451291.50,5.70,6.74
311686.06,1193455.25,5.49,6.08
743949.88,656409.75,5.87,5.82
428445.81,291372.09,5.63,5.46
343770.84,2166959.00,5.54,6.34
315928.34,706151.31,5.50,5.85
320394.41,540735.00,5.51,5.73
823899.69,311689.25,5.92,5.49
394067.09,864215.56,5.60,5.94
383475.53,538384.19,5.58,5.73
251807.11,324049.44,5.40,5.51
644694.88,668753.63,5.81,5.83
406668.66,640490.75,5.61,5.81
633683.94,532814.69,5.80,5.73
744169.00,364300.13,5.87,5.56
362877.13,297836.28,5.56,5.47
367270.16,5159549.50,5.56,6.71
439268.09,1297099.75,5.64,6.11
441830.91,1238867.88,5.65,6.09
346305.63,305975.56,5.54,5.49
327934.09,344248.31,5.52,5.54
384173.44,2777162.00,5.58,6.44
456808.00,2311964.25,5.66,6.36
284069.19,1479852.25,5.45,6.17
514990.78,1478384.88,5.71,6.17
503628.41,1226512.00,5.70,6.09
213286.11,543824.56,5.33,5.74
1019694.00,870041.94,6.01,5.94
522844.84,542259.44,5.72,5.73
493237.78,612619.94,5.69,5.79
238578.13,398600.84,5.38,5.60
466304.84,524109.41,5.67,5.72
1028833.06,469581.84,6.01,5.67
835439.19,359465.72,5.92,5.56
569412.31,331190.56,5.76,5.52
317615.91,368786.41,5.50,5.57
375520.25,384839.09,5.57,5.59
582437.44,349550.97,5.77,5.54
661463.94,9657298.00,5.82,6.98
362481.47,2216592.00,5.56,6.35
292621.78,698799.19,5.47,5.84
431361.63,2905421.00,5.63,6.46
342694.44,2303505.50,5.53,6.36
601685.38,1154482.50,5.78,6.06
446352.34,865310.38,5.65,5.94
332519.16,518754.47,5.52,5.71
418234.66,426638.13,5.62,5.63
687029.75,1069816.25,5.84,6.03
448562.38,681957.50,5.65,5.83
410324.63,723784.44,5.61,5.86
382318.47,723322.63,5.58,5.86
335243.25,638863.44,5.53,5.81
805838.38,452265.81,5.91,5.66
693888.00,7435262.00,5.84,6.87
411014.81,1765072.38,5.61,6.25
410775.06,453656.19,5.61,5.66
409938.91,3565168.50,5.61,6.55
648161.31,1281824.38,5.81,6.11
577696.75,424412.59,5.76,5.63
352350.41,405578.06,5.55,5.61
961775.75,421394.81,5.98,5.62
385922.88,2467447.75,5.59,6.39
417452.16,1644662.25,5.62,6.22
399105.41,363649.47,5.60,5.56
346932.69,362077.69,5.54,5.56
368016.41,1914922.13,5.57,6.28
410379.97,1241239.25,5.61,6.09
422383.13,897030.19,5.63,5.95
454928.56,819096.25,5.66,5.91
599545.75,735422.88,5.78,5.87
366349.94,480577.69,5.56,5.68
328099.75,430477.13,5.52,5.63
531518.81,408461.59,5.73,5.61
643007.56,588325.63,5.81,5.77
391120.31,392546.88,5.59,5.59
176329.09,391506.50,5.25,5.59
310432.84,366178.00,5.49,5.56
1445036.00,377194.94,6.16,5.58
948800.44,14442936.00,5.98,7.16
772201.13,460056.72,5.89,5.66
439565.22,365907.78,5.64,5.56
323743.31,351626.91,5.51,5.55
426447.91,398460.66,5.63,5.60
692760.81,3324894.50,5.84,6.52
421773.78,3250939.50,5.63,6.51
366027.47,2225191.75,5.56,6.35
359466.09,1238490.25,5.56,6.09
460018.38,1120055.38,5.66,6.05
334204.53,905312.50,5.52,5.96
614732.81,714450.69,5.79,5.85
257294.27,609611.00,5.41,5.79
385794.97,371260.63,5.59,5.57
822001.88,978221.31,5.91,5.99
419750.81,603840.38,5.62,5.78
321621.72,405441.78,5.51,5.61
348480.16,393957.56,5.54,5.60
354712.44,388153.66,5.55,5.59
463659.19,9261665.00,5.67,6.97
945029.75,2179491.00,5.98,6.34
606674.88,749899.25,5.78,5.88
917467.31,665303.63,5.96,5.82
774136.75,4313928.00,5.89,6.63
769881.25,1210425.25,5.89,6.08
569955.81,545614.63,5.76,5.74
503569.84,482528.59,5.70,5.68
527880.13,495308.59,5.72,5.69
444190.91,2705995.50,5.65,6.43
431647.13,1528713.75,5.64,6.18
990254.19,448276.31,6.00,5.65
337958.09,417796.44,5.53,5.62
487092.28,370841.53,5.69,5.57
318102.53,2223460.75,5.50,6.35
437700.19,1473824.25,5.64,6.17
316937.50,808177.88,5.50,5.91
381132.19,364113.41,5.58,5.56
332510.25,1059867.50,5.52,6.03
473460.13,807957.13,5.68,5.91
406900.88,563434.63,5.61,5.75
340702.44,436852.53,5.53,5.64
379278.66,499424.94,5.58,5.70
1429559.38,679693.44,6.16,5.83
423922.25,606985.44,5.63,5.78
328176.34,463426.41,5.52,5.67
668233.50,378180.59,5.82,5.58
1062503.38,426168.47,6.03,5.63
403694.03,17594886.00,5.61,7.25
738485.88,575385.44,5.87,5.76
264574.56,556881.81,5.42,5.75
476424.97,359315.97,5.68,5.56
572165.00,374080.56,5.76,5.57
396825.84,4243600.50,5.60,6.63
614657.31,3476420.50,5.79,6.54
601157.50,2409765.00,5.78,6.38
420740.66,1753397.50,5.62,6.24
304242.09,466967.47,5.48,5.67
368793.59,1046802.94,5.57,6.02
854974.25,885162.38,5.93,5.95
498914.78,684599.00,5.70,5.84
318733.44,535947.88,5.50,5.73
273427.38,484024.72,5.44,5.68
377865.91,979200.81,5.58,5.99
849547.81,485348.91,5.93,5.69
447943.09,439843.28,5.65,5.64
301038.81,421617.00,5.48,5.62
279701.97,379917.28,5.45,5.58
595086.25,11227153.00,5.77,7.05
920666.38,5190322.50,5.96,6.72
463119.19,2684295.75,5.67,6.43
1035944.75,857861.94,6.02,5.93
488451.66,677998.25,5.69,5.83
370205.13,2724757.50,5.57,6.44
995003.94,1205348.00,6.00,6.08
368645.72,700608.63,5.57,5.85
622859.31,583995.56,5.79,5.77
424247.00,482843.84,5.63,5.68
368587.44,1727308.63,5.57,6.24
327766.91,499038.13,5.52,5.70
374961.06,467614.25,5.57,5.67
432172.13,324495.66,5.64,5.51
413095.63,410497.63,5.62,5.61
328460.16,2351615.00,5.52,6.37
303394.91,1388380.50,5.48,6.14
359165.75,1158234.50,5.56,6.06
1651602.25,894746.31,6.22,5.95
426874.94,469855.13,5.63,5.67
364743.63,935160.25,5.56,5.97
248436.41,817393.19,5.40,5.91
501146.09,561189.31,5.70,5.75
799957.31,312242.38,5.90,5.49
450605.28,21005296.00,5.65,7.32
297054.06,652902.13,5.47,5.81
246881.13,425694.44,5.39,5.63
472207.13,395210.34,5.67,5.60
480004.72,350912.44,5.68,5.55
425524.94,562118.75,5.63,5.75
940080.50,548635.25,5.97,5.74
412445.88,409329.22,5.62,5.61
537086.06,392842.06,5.73,5.59
471094.84,436408.28,5.67,5.64
382327.03,4981580.50,5.58,6.70
782556.81,3813082.75,5.89,6.58
369531.44,2372598.25,5.57,6.38
577370.94,1871529.50,5.76,6.27
331612.47,1148041.00,5.52,6.06
517797.06,993518.88,5.71,6.00
422425.50,703452.44,5.63,5.85
315381.41,536894.69,5.50,5.73
214095.77,451914.56,5.33,5.66
206626.59,392883.59,5.32,5.59
502261.31,1056839.25,5.70,6.02
411169.84,436183.03,5.61,5.64
480191.59,409857.84,5.68,5.61
272079.63,335695.88,5.43,5.53
1148105.63,429136.16,6.06,5.63
740860.94,12304814.00,5.87,7.09
444984.00,5647568.50,5.65,6.75
415728.19,3100876.75,5.62,6.49
306433.22,2761831.50,5.49,6.44
689210.50,887802.44,5.84,5.95
558700.88,1229700.75,5.75,6.09
487447.69,734825.31,5.69,5.87
398266.28,605534.69,5.60,5.78
381494.84,568547.69,5.58,5.75
513328.22,503559.78,5.71,5.70
443869.75,1592450.00,5.65,6.20
422753.78,481210.09,5.63,5.68
285003.91,446540.13,5.45,5.65
507651.72,397325.53,5.71,5.60
1339093.88,409363.34,6.13,5.61
548935.63,2730310.50,5.74,6.44
287219.03,1612625.38,5.46,6.21
282360.97,1284788.38,5.45,6.11
377978.66,991271.31,5.58,6.00
686920.69,608586.25,5.84,5.78
1034433.13,24007632.00,6.01,7.38
521947.19,1046031.94,5.72,6.02
311009.59,879730.44,5.49,5.94
480361.56,442703.19,5.68,5.65
506967.66,462362.59,5.70,5.66
539816.06,712436.63,5.73,5.85
471150.41,633246.75,5.67,5.80
875877.50,440358.72,5.94,5.64
369971.25,437093.59,5.57,5.64
669358.44,398974.34,5.83,5.60
460679.41,5648096.00,5.66,6.75
341129.66,611869.19,5.53,5.79
281640.13,385861.72,5.45,5.59
344635.72,271749.13,5.54,5.43
894599.63,408228.50,5.95,5.61
497633.56,2390626.75,5.70,6.38
436720.22,2056660.00,5.64,6.31
417874.41,1093625.00,5.62,6.04
495373.59,3801984.00,5.69,6.58
282627.06,963042.06,5.45,5.98
340047.13,1176596.63,5.53,6.07
305284.47,652615.06,5.48,5.81
353107.78,543991.50,5.55,5.74
881058.81,441974.50,5.95,5.65
613693.31,452823.28,5.79,5.66
232828.25,12584820.00,5.37,7.10
369313.59,459101.31,5.57,5.66
1126603.88,446034.88,6.05,5.65
648597.31,378364.75,5.81,5.58
500402.59,401699.38,5.70,5.60
289465.75,6309079.50,5.46,6.80
179449.39,3383273.25,5.25,6.53
587716.06,2789381.25,5.77,6.45
538618.19,1241270.88,5.73,6.09
469981.97,1043359.63,5.67,6.02
1042628.63,1618880.75,6.02,6.21
499531.19,951370.88,5.70,5.98
1303653.63,648754.13,6.12,5.81
481710.03,560674.31,5.68,5.75
474122.72,469534.72,5.68,5.67
469939.63,2736804.50,5.67,6.44
404157.38,518561.84,5.61,5.71
669258.00,431196.78,5.83,5.63
417766.97,387230.00,5.62,5.59
,421898.41,#NUM!,5.63
,27363436.00,#NUM!,7.44
,1788267.00,#NUM!,6.25
,1467491.50,#NUM!,6.17
,1159929.25,#NUM!,6.06
,450543.47,#NUM!,5.65
,1025549.88,#NUM!,6.01
,958524.00,#NUM!,5.98
,692242.31,#NUM!,5.84
,613206.75,#NUM!,5.79
,486526.66,#NUM!,5.69
,6253098.50,#NUM!,6.80
,642906.81,#NUM!,5.81
,519603.34,#NUM!,5.72
,357469.22,#NUM!,5.55
,444879.88,#NUM!,5.65
,2423473.25,#NUM!,6.38
,733528.38,#NUM!,5.87
,399693.38,#NUM!,5.60
,368113.44,#NUM!,5.57
,3926260.00,#NUM!,6.59
,2050900.13,#NUM!,6.31
,1280386.50,#NUM!,6.11
,1108273.63,#NUM!,6.04
,966903.63,#NUM!,5.99
,13221444.00,#NUM!,7.12
,662965.56,#NUM!,5.82
,487676.44,#NUM!,5.69
,454713.22,#NUM!,5.66
,400873.47,#NUM!,5.60
,6055626.50,#NUM!,6.78
,505122.25,#NUM!,5.70
,454895.88,#NUM!,5.66
,398437.50,#NUM!,5.60
,398927.88,#NUM!,5.60
,3542180.50,#NUM!,6.55
,2840927.50,#NUM!,6.45
,1707808.00,#NUM!,6.23
,1184027.00,#NUM!,6.07
,918813.63,#NUM!,5.96
,2982429.75,#NUM!,6.47
,844965.81,#NUM!,5.93
,623549.75,#NUM!,5.79
,586651.69,#NUM!,5.77
,517558.16,#NUM!,5.71
,28889514.00,#NUM!,7.46
,464328.66,#NUM!,5.67
,442580.59,#NUM!,5.65
,420074.41,#NUM!,5.62
,439002.00,#NUM!,5.64
,1680014.38,#NUM!,6.23
,1457572.75,#NUM!,6.16
,1295202.25,#NUM!,6.11
,1157163.25,#NUM!,6.06
,534190.00,#NUM!,5.73
,6847583.50,#NUM!,6.84
,955820.13,#NUM!,5.98
,619011.75,#NUM!,5.79
,524146.44,#NUM!,5.72
,553216.56,#NUM!,5.74
,2669137.75,#NUM!,6.43
,687344.25,#NUM!,5.84
,477557.22,#NUM!,5.68
,467197.75,#NUM!,5.67
,450021.47,#NUM!,5.65
,3910743.00,#NUM!,6.59
,660413.25,#NUM!,5.82
,486869.63,#NUM!,5.69
,294265.81,#NUM!,5.47
,461874.47,#NUM!,5.66
,14970346.00,#NUM!,7.18
,2492471.00,#NUM!,6.40
,1460233.88,#NUM!,6.16
,994902.38,#NUM!,6.00
,888585.44,#NUM!,5.95
,6821546.00,#NUM!,6.83
,631465.00,#NUM!,5.80
,587170.81,#NUM!,5.77
,327260.38,#NUM!,5.51
,440310.50,#NUM!,5.64
,3681594.50,#NUM!,6.57
,492845.09,#NUM!,5.69
,433214.13,#NUM!,5.64
,379155.91,#NUM!,5.58
,384363.25,#NUM!,5.58
,3176915.75,#NUM!,6.50
,2773088.50,#NUM!,6.44
,1600519.50,#NUM!,6.20
,1241139.13,#NUM!,6.09
,908545.00,#NUM!,5.96
,30787866.00,#NUM!,7.49
,985102.44,#NUM!,5.99
,614743.31,#NUM!,5.79
,588800.81,#NUM!,5.77
,448340.00,#NUM!,5.65
,1700601.63,#NUM!,6.23
,535241.38,#NUM!,5.73
,427526.91,#NUM!,5.63
,384630.81,#NUM!,5.59
,390144.66,#NUM!,5.59
,7557210.50,#NUM!,6.88
,1520015.13,#NUM!,6.18
,1123921.88,#NUM!,6.05
,1037220.75,#NUM!,6.02
,572680.44,#NUM!,5.76
,2539710.50,#NUM!,6.40
,967561.44,#NUM!,5.99
,628742.25,#NUM!,5.80
,554050.00,#NUM!,5.74
,621863.31,#NUM!,5.79
,4430812.00,#NUM!,6.65
,656476.44,#NUM!,5.82
,538536.38,#NUM!,5.73
,393582.28,#NUM!,5.60
,447421.91,#NUM!,5.65
,14901482.00,#NUM!,7.17
,610436.44,#NUM!,5.79
